"PATNO","EVENT_ID","cjv","cnr","efc","fber","rpve_csf","rpve_gm","rpve_wm","fwhm_avg","fwhm_x","fwhm_y","fwhm_z","summary_bg_k","summary_bg_mad","summary_bg_mean","summary_bg_median","summary_bg_n","summary_bg_p05","summary_bg_p95","summary_bg_stdv","summary_csf_k","summary_csf_mad","summary_csf_mean","summary_csf_median","summary_csf_n","summary_csf_p05","summary_csf_p95","summary_csf_stdv","summary_gm_k","summary_gm_mad","summary_gm_mean","summary_gm_median","summary_gm_n","summary_gm_p05","summary_gm_p95","summary_gm_stdv","summary_wm_k","summary_wm_mad","summary_wm_mean","summary_wm_median","summary_wm_n","summary_wm_p05","summary_wm_p95","summary_wm_stdv","icvs_csf","icvs_gm","icvs_wm","inu_med","inu_range","snr_csf","snr_gm","snr_total","snr_wm","snrd_csf","snrd_gm","snrd_total","snrd_wm"
"100891","BL","0.691926","1.3341","0.530586","12150.2","8.05098","7.93118","8.02783","4.37147","4.39047","4.75657","3.96738","6.53596","0","2.98056","0","3536200","0","16.0146","5.75507","-0.754167","163.108","368.888","346.287","420128","99.8444","702.326","190.956","1.2068","94.9167","695.903","695.647","562247","414.557","981.708","164.398","-0.642915","79.7255","928.411","948.047","560745","750.598","1052.26","93.4545","0.272259","0.364357","0.363384","0.657232","0.354414","1.81344","4.23148","5.39646","10.1445","39.42","79.1899","75.5107","107.922"
"100898","BL","0.927118","0.771746","0.575859","-1","6.68862","6.5512","6.66483","3.95082","3.91659","4.12533","3.81054","1600.76","0","5.45419","0","3730090","0","24.8523","33.7762","0.867261","140.239","565.611","531.285","438478","318.469","902.686","191.8","5.20797","86.7404","783.859","812.791","637569","394.032","1082.23","208.902","-0.54679","74.3134","980.151","986.505","764784","846.905","1096.81","76.7196","0.238196","0.346348","0.415456","0.689353","0.3842","2.76999","3.89077","6.50645","12.8586","10.305","15.7652","15.0683","19.1346"
"100905","BL","0.720632","1.14723","0.526682","-1","7.05571","6.9187","7.03779","3.7681","3.5234","4.19652","3.58438","132.557","0","8.00649","0","4184760","0","43.3611","17.944","-0.593493","157.546","346.245","318.544","466537","92.564","666.749","185.412","4.3854","95.028","644.19","644.328","628642","275.512","981.014","200.542","0.00730622","101.676","900.028","917.289","620120","669.3","1084.07","126.777","0.271986","0.366491","0.361523","0.929009","0.393135","1.71803","3.21293","4.05547","7.23544","11.6301","23.5245","22.8816","33.4903"
"100911","BL","0.808595","1.05396","0.546497","4545.17","7.5307","7.38316","7.47259","3.84139","3.91774","3.99355","3.61288","7.08767","0","10.0505","0","3423800","0","42.478","15.7547","-0.517202","120.855","280.44","250.806","442155","92.2665","561.388","144.335","2.74142","101.586","650.816","662.542","591968","235.086","1007.19","217.869","-0.646879","112.071","910.39","926.774","616812","690.733","1088.95","123.033","0.267821","0.358565","0.373614","0.849298","0.412842","1.73767","3.041","4.10379","7.5327","10.4294","27.5508","25.5063","38.5386"
"100952","BL","0.808003","1.19927","0.47313","-1","9.30508","9.16593","9.2395","3.75534","3.59137","3.95665","3.71799","14.9007","0","3.16752","0","4789310","0","18.2101","7.29144","0.411406","144.296","512.774","502.91","347145","217.207","812.16","184.512","-0.312451","64.2155","793.484","788.639","499782","626.09","973.851","103.391","-0.217747","58.6091","933.213","940.65","492770","801.459","1041.86","72.9606","0.259122","0.373056","0.367822","0.366141","0.0744482","2.72562","7.62772","7.74863","12.8925","45.1865","70.8593","66.8544","84.5175"
"100960","BL","0.769385","1.11411","0.539893","4315.44","8.60624","8.46097","8.55395","3.67086","3.62127","3.92068","3.47064","8.63605","0","8.59937","0","3486010","0","38.3912","14.522","-0.684088","156.768","332.665","297.938","390064","87.0715","670.91","184.509","2.56061","87.5488","681.297","683.11","523504","355.769","984.912","181.27","-0.473376","95.8093","903.977","921.428","531868","699.54","1063.85","112.638","0.269859","0.362177","0.367963","0.776891","0.325757","1.61476","3.76847","4.52122","8.18044","13.441","30.8175","28.6091","41.5688"
"100971","BL","0.617254","1.59941","0.47793","9512.6","9.48577","9.38229","9.47666","3.86626","3.94285","4.01398","3.64196","34.8305","0","5.24938","0","4757650","0","22.2317","8.80444","-0.843944","161.229","368.381","348.296","357912","99.9539","685.424","187.859","0.0792967","91.9431","675.461","669.751","495318","452.611","933.766","138.044","-0.304782","76.6455","920.056","942.878","459372","722.973","1049","100.139","0.272674","0.377356","0.34997","0.615927","0.226254","1.85402","4.85173","5.37383","9.41573","25.9167","49.8361","48.6374","70.1594"
"101018","BL","0.604174","1.26457","0.512063","14232.7","7.30312","7.16954","7.28246","4.38124","4.19117","4.55626","4.39629","5114.31","0","2.36257","0","3173790","0","10.2529","14.0305","-0.709169","163.157","395.867","374.524","448724","118.201","716.58","190.286","4.83578","88.1657","693.717","694.708","625101","352.407","1002.34","184.841","-0.485279","72.8923","929.349","961.283","620950","730.446","1047.85","100.373","0.264769","0.36884","0.366391","0.488721","0.180455","1.96821","3.75841","5.10125","9.57712","17.4879","32.4384","31.6041","44.8858"
"101025","BL","0.672075","1.43755","0.498866","6178.96","8.75879","8.64221","8.72342","3.91656","3.99715","4.14777","3.60476","18.1061","0","5.48383","0","3989200","0","22.8403","8.81251","-0.888524","170.336","364.519","342.375","394430","103.298","696.189","188.828","0.535472","84.7428","702.272","697.184","525057","479.646","949.193","135.387","-0.355976","75.7807","917.09","936.032","502928","733.147","1045.87","95.9083","0.277296","0.369131","0.353573","0.635055","0.252909","1.81316","5.14957","5.57413","9.75965","25.4527","51.8298","48.9562","69.5862"
"101026","BL","0.5946","1.63767","0.52059","8279.91","7.42674","7.3291","7.4198","4.00457","4.09267","4.24473","3.6763","46.4065","0","3.77338","0","4063920","0","17.7919","6.70001","-0.810819","159.019","370.521","351.177","458288","95.7579","690.001","187.671","-0.340539","92.5546","690.46","684.057","627213","462.979","952.529","139.683","-0.334016","70.0351","937.423","957.501","587235","755.963","1054.7","91.2314","0.273975","0.374962","0.351063","0.618435","0.259744","1.87123","4.89721","5.75458","10.4953","34.3386","66.8881","64.9508","93.6258"
"101039","BL","0.563362","1.73941","0.671742","-1","7.40363","7.32351","7.4124","4.54281","4.44647","4.98569","4.19627","1095.17","0","0.298723","0","4175240","0","0","2.67019","-0.743919","154.417","389.867","363.663","457698","143.7","704.749","178.708","1.60264","96.4831","707.523","706.401","630915","484.402","957.294","134.854","-0.244013","52.8579","953.565","971.49","590015","809.196","1040.34","70.9464","0.272662","0.375852","0.351487","0.457809","0.141711","2.03495","5.23826","6.98883","13.6933","89.2255","173.317","166.967","238.357"
"101047","BL","1.17853","0.757562","0.540188","-1","8.09758","7.91905","7.99046","3.56394","3.43651","3.80987","3.44543","11.1738","0","4.23062","0","4014500","0","22.6933","8.42297","0.873923","122.818","503.716","475.241","400798","283.336","802.557","163.345","7.95463","70.1309","813.057","815.4","540939","574.157","1030.15","136.244","-0.488812","69.7314","931.221","934.076","596135","802.527","1052.87","76.8594","0.260619","0.351745","0.387636","0.437377","0.0843875","2.90942","5.98487","7.01577","12.153","36.9641","63.4217","57.6793","72.6522"
"101048","BL","0.713674","1.27677","0.546535","4831.25","7.55731","7.42727","7.52155","3.74576","3.72126","3.97869","3.53734","8.86922","0","9.98237","0","3326480","0","41.5679","14.8874","-0.751641","172.14","348.825","317.564","446633","83.3573","690.479","196.876","3.58479","93.8884","691.796","684.674","605063","414.66","985.442","167.662","-0.330312","88.5665","922.703","940.329","591344","718.708","1073.76","108.454","0.271833","0.368258","0.359908","0.761086","0.371611","1.61301","4.08365","4.78898","8.67029","13.9748","30.1298","28.4949","41.3802"
"101050","BL","0.5853","1.76834","0.486622","8844.44","7.68286","7.60448","7.69091","4.56096","4.48181","4.6815","4.51958","265.822","0","5.55788","0","3041210","0","22.3497","8.93195","-0.859783","169.628","397.698","385.051","439097","99.3155","733.839","200.95","-0.670923","92.1655","715.221","711.489","608933","513.969","947.012","124.368","-0.257636","57.1645","953.291","966.624","570117","810.176","1050.69","72.5897","0.271358","0.376315","0.352327","0.49678","0.171778","1.91615","5.72085","6.98442","13.3163","28.2425","52.186","50.4427","70.8994"
"101070","BL","0.721449","1.32263","0.574123","4595.57","7.71549","7.5907","7.67147","4.06213","4.15702","4.24183","3.78753","1366.27","0","8.34683","0","2846460","0","37.6034","17.5781","-0.887156","178.018","373.549","340.865","428053","102.507","724.769","199.879","0.237677","91.2343","733.31","726.148","593290","493.875","993.266","147.926","-0.418771","74.8759","942.501","956.393","591230","772.676","1069.16","90.0719","0.265447","0.367915","0.366638","0.641734","0.253851","1.70535","4.90884","5.7441","10.6181","12.7041","27.0636","25.1375","35.6449"
"101092","BL","0.724628","1.16992","0.499553","6054.46","8.75247","8.60709","8.70505","3.60924","3.59227","3.86155","3.37389","6.66109","0","7.1618","0","3835650","0","31.1302","11.3386","-0.605137","154.333","328.917","297.939","393710","83.8996","655.062","181.859","11.3722","85.3843","659.965","659.125","521332","341.217","971.11","180.341","-0.320738","100.525","888.67","915.683","505645","662.162","1054.21","124.255","0.277126","0.366958","0.355916","0.747518","0.309729","1.6383","3.65487","4.22084","7.36937","17.2147","38.0838","36.0687","52.9076"
"101115","BL","0.786034","1.16687","0.493573","11121.4","7.92144","7.78243","7.85658","4.11742","4.18701","4.3733","3.79196","9.46551","0","4.60015","0","3906090","0","20.7899","7.93147","-0.838631","155.062","343.875","309.935","417823","114.563","669.779","173.077","0.342649","90.1791","727.362","728.219","568333","446.329","1002.92","164.018","-0.585441","83.5065","935.067","949.184","586970","761.772","1068.72","94.3077","0.265601","0.361276","0.373123","0.585177","0.210039","1.79073","4.43986","5.43178","10.0647","25.6005","60.1506","54.7178","78.4022"
"101146","BL","0.570581","1.72533","0.494594","11271.1","8.23913","8.14297","8.2257","3.99897","4.05135","4.17704","3.76852","9.343","0","3.69698","0","3784000","0","17.6357","6.65585","-0.72967","158.761","378.803","355.538","409452","111.42","695.282","184.939","-0.416286","83.7183","694.531","687.18","574113","497.033","930.848","123.698","-0.352112","68.8553","931.266","954.581","527471","743.156","1047.26","93.1401","0.270975","0.379947","0.349079","0.571272","0.225182","1.92246","5.55532","5.90888","10.2489","34.9957","67.6392","65.5315","93.9595"
"101174","BL","0.607628","1.54777","0.537963","10305.9","7.44623","7.33892","7.42772","3.76047","3.83464","3.97691","3.46985","2771.93","0","4.50483","0","3375500","0","19.5044","13.8516","-0.821265","162.315","346.313","319.08","458469","90.3468","673.539","186.376","0.901382","91.887","679.042","672.879","624570","437.879","952.538","146.812","-0.28427","75.686","925.077","948.662","585874","726.939","1052.49","100.014","0.274711","0.374237","0.351052","0.632024","0.256902","1.71202","4.58328","5.2602","9.48531","15.0914","31.825","30.595","44.8686"
"101178","BL","0.704848","1.21916","0.48515","6870.67","8.06669","7.92901","8.03491","3.48901","3.49476","3.67267","3.2996","13.5408","0","7.04729","0","4408920","0","30.3807","12.0542","-0.799147","161.925","390.785","369.397","411068","110.712","721.531","196.578","2.23229","86.0306","699.795","697.218","569995","405.888","996.624","170.969","-0.265668","90.972","926.946","948.34","556798","713.584","1083.58","114.244","0.267298","0.370641","0.36206","0.708697","0.293518","1.87914","4.07803","4.75271","8.30097","20.0765","37.8934","36.5039","51.5417"
"101186","BL","0.788364","0.994209","0.553269","6882.69","7.27961","7.13177","7.24334","3.9047","3.93744","4.24028","3.53638","2337.56","0","6.06854","0","3300690","0","27.3292","17.0553","-0.447014","132.796","368.665","333.39","438882","136.26","691.454","171.191","3.25228","91.0074","679.642","701.906","609886","258.771","1023.39","219.213","-0.714778","101.55","928.249","946.155","652210","731.848","1083.06","109.587","0.258017","0.35855","0.383432","0.695264","0.252902","1.94747","3.20193","4.59441","8.63382","12.8063","26.9619","25.3708","36.3441"
"101187","BL","0.86173","1.05334","0.54296","49729","7.6748","7.52505","7.5953","3.44007","3.33489","3.67774","3.30757","10.4172","0","3.09047","0","3168030","0","15.5805","5.92678","0.954081","141.732","521.87","506.603","422974","214.611","839.16","188.9","1.69855","62.9606","825.994","824.007","588366","632.458","1018.62","115.106","-0.270072","59.3689","958.864","965.965","610431","834.03","1063.27","69.8451","0.26081","0.362792","0.376398","0.252592","0.0281289","2.68185","7.15866","7.8902","13.8301","55.999","91.0844","84.6199","106.776"
"101195","BL","0.633695","1.26735","0.530509","7222.79","7.3445","7.22973","7.34537","4.32614","4.17471","4.51111","4.29261","530.178","0","7.46621","0","2889320","0","22.1385","55.9106","-0.604984","145.863","382.151","356.789","459234","137.608","688.591","174.259","3.65306","98.4679","673.982","680.966","616887","322.341","987.139","186.353","-0.465616","74.9745","932.821","954.667","609461","750.505","1053.97","93.7365","0.272448","0.365978","0.361573","0.547218","0.17789","2.04746","3.65417","5.2954","10.1846","4.18069","7.97927","7.78211","11.1864"
"101217","BL","0.94508","0.924287","0.614199","530.504","8.59817","8.43079","8.5207","3.64546","3.67211","3.7018","3.56246","7.39001","16.0816","27.6055","10.8469","3767650","0","110.772","40.5811","-0.543433","135.769","408.901","396.871","384678","146.289","701.111","170.304","3.45962","82.4715","720.35","717.621","525039","459.936","979.77","156.23","0.111622","88.8046","895.034","898.851","537144","706.918","1072.54","111.313","0.265871","0.362881","0.371248","0.842408","0.376624","2.33036","4.59337","4.99956","8.07496","16.1678","29.2347","27.34","36.6176"
"101233","BL","0.748933","1.22698","0.473616","9831.79","9.07248","8.92489","9.00048","4.1902","4.29268","4.37632","3.90159","12.483","0","3.02243","0","4137020","0","12.7999","4.96151","-0.0871579","141.034","314.423","284.443","381414","95.7354","631.707","164.427","0.658894","79.644","669.339","670.92","506477","403.706","947.155","152.525","-0.739756","97.7176","876.854","907.739","486962","664.784","1027.65","118.171","0.277422","0.368386","0.354192","0.645602","0.264619","1.7299","4.39875","4.6034","7.68155","37.5589","88.5908","82.0037","119.861"
"101247","BL","0.651985","1.57894","0.517815","6313.66","9.71779","9.61327","9.7019","4.42232","4.38159","4.56587","4.31949","8.10076","0","4.02414","0","2957330","0","19.258","7.47494","-0.775041","151.81","384.944","368.052","347022","129.218","692.387","178.199","-0.183563","90.1811","690.654","687.959","483290","476.164","929.803","130.663","-0.459295","75.9051","921.914","942.699","452105","740.532","1045.44","94.3418","0.2706","0.376859","0.352541","0.555875","0.143031","2.0654","5.26512","5.7743","9.99236","32.2577","60.2958","58.3919","82.6222"
"101279","BL","0.91942","0.841609","0.504771","8515.19","7.50623","7.32807","7.42926","3.68994","3.70333","3.93293","3.43355","94.9655","0","4.29057","0","4149730","0","18.5117","7.27372","-0.586126","149.741","355.354","312.62","436094","119.755","694.393","182.437","7.90449","72.6037","680.825","697.248","594426","253.986","996.738","205.507","-0.701775","110.568","876.673","896.473","621000","676.697","1039.67","117.261","0.264056","0.359926","0.376017","0.65582","0.260772","1.71357","3.39281","4.2505","7.64513","28.1573","62.8004","57.234","80.7444"
"101295","BL","0.667976","1.30921","0.542348","-1","7.16419","7.03809","7.12249","4.11568","4.03029","4.39331","3.92343","24.4161","0","2.58424","0","4447580","0","14.419","6.55805","-0.32291","134.294","375.893","335.463","465948","130.932","705.436","179.279","0.94678","78.4183","708.795","708.238","636823","450.2","964.773","147.208","-0.541549","72.9473","914.426","934.841","631708","740.39","1034","90.8007","0.268638","0.367155","0.364206","0.497621","0.145414","1.87118","4.81113","5.65928","10.2955","33.5121","70.7516","65.8842","93.3888"
"101296","BL","0.656547","1.53331","0.486441","5684.47","9.40869","9.30532","9.40711","3.68353","3.69738","3.90975","3.44347","9.41778","0","7.64314","0","4073470","0","33.3158","12.234","-0.0307577","152.694","414.975","411.03","354601","104.979","734.367","201.265","-0.0727915","90.666","695.046","687.376","498024","481.638","941.2","134.298","-0.212458","74.7829","925.022","939.374","468890","745.445","1056.2","93.9408","0.268329","0.376859","0.354813","0.711523","0.302407","2.04223","5.11827","5.72004","9.99963","22.0108","36.8093","36.3747","50.3039"
